Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2019,6,9,20.1,9.9,15.0,3.0,0.0,0.0,0.0,0.0,19.0,32.0
2019,6,10,20.6,13.2,16.9,1.1,0.0,0.0,0.0,0.0,23.0,32.0
2019,6,11,23.6,11.2,17.4,0.6,0.0,0.0,0.0,0.0,29.0,37.0
2019,6,12,29.9,14.3,22.1,0.0,4.1,0.0,0.0,0.0,28.0,33.0
2019,6,13,24.7,15.1,19.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0
2019,6,14,20.1,12.4,16.3,1.7,0.0,0.0,0.0,0.0,20.0,37.0
2019,6,15,22.0,11.8,16.9,1.1,0.0,0.0,0.0,0.0,19.0,32.0
2019,6,16,22.7,11.5,17.1,0.9,0.0,0.0,0.0,0.0,20.0,42.0
2019,6,17,23.5,12.7,18.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
2019,6,18,22.0,14.3,18.2,0.0,0.2,0.0,0.0,0.0,28.0,50.0
2019,6,19,20.0,12.4,16.2,1.8,0.0,0.0,0.0,0.0,28.0,71.0
2019,6,20,19.5,10.8,15.2,2.8,0.0,0.2,0.0,0.2,28.0,54.0
2019,6,21,22.0,11.2,16.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,22,19.5,13.2,16.4,1.6,0.0,0.0,0.0,0.0,11.0,41.0
2019,6,23,19.0,11.9,15.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,24,19.9,12.1,16.0,2.0,0.0,0.6,0.0,0.6,0.0,0.0
2019,6,25,21.2,10.7,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,26,21.4,13.4,17.4,0.6,0.0,0.0,0.0,0.0,22.0,33.0
2019,6,27,20.3,13.2,16.8,1.2,0.0,15.4,0.0,15.4,13.0,33.0
2019,6,28,19.3,13.2,16.3,1.7,0.0,0.6,0.0,0.6,0.0,0.0
2019,6,29,21.6,13.5,17.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,6,30,22.5,10.1,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,1,24.4,12.6,18.5,0.0,0.5,0.0,0.0,0.0,19.0,37.0
2019,7,2,20.0,13.7,16.9,1.1,0.0,2.8,0.0,2.8,10.0,46.0
2019,7,3,21.1,14.8,18.0,0.0,0.0,0.0,0.0,0.0,15.0,32.0
2019,7,4,19.8,14.5,17.2,0.8,0.0,0.0,0.0,0.0,11.0,33.0
2019,7,5,17.9,13.7,15.8,2.2,0.0,0.4,0.0,0.4,0.0,0.0
2019,7,6,20.3,12.4,16.4,1.6,0.0,0.2,0.0,0.2,0.0,0.0
2019,7,7,18.6,13.8,16.2,1.8,0.0,2.6,0.0,2.6,10.0,32.0
2019,7,8,21.4,11.1,16.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,7,9,22.8,13.3,18.1,0.0,0.1,0.8,0.0,0.8,0.0,0.0
2019,7,10,22.0,15.9,19.0,0.0,1.0,14.4,0.0,14.4,10.0,32.0
2019,7,11,23.0,14.5,18.8,0.0,0.8,0.0,0.0,0.0,20.0,39.0
2019,7,12,22.6,13.8,18.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0
2019,7,13,24.6,15.4,20.0,0.0,2.0,0.0,0.0,0.0,17.0,33.0
2019,7,14,23.5,14.0,18.8,0.0,0.8,0.4,0.0,0.4,20.0,42.0
2019,7,15,23.7,14.0,18.9,0.0,0.9,0.0,0.0,0.0,19.0,46.0
2019,7,16,24.2,14.5,19.4,0.0,1.4,0.0,0.0,0.0,19.0,39.0
2019,7,17,22.5,14.7,18.6,0.0,0.6,6.8,0.0,6.8,25.0,50.0
2019,7,18,21.1,15.2,18.2,0.0,0.2,0.0,0.0,0.0,24.0,59.0
2019,7,19,19.7,13.6,16.7,1.3,0.0,0.0,0.0,0.0,28.0,45.0
2019,7,20,22.8,10.4,16.6,1.4,0.0,0.0,0.0,0.0,24.0,39.0
2019,7,21,28.5,11.6,20.1,0.0,2.1,0.0,0.0,0.0,0.0,0.0
2019,7,22,26.4,14.4,20.4,0.0,2.4,0.0,0.0,0.0,11.0,33.0
2019,7,23,23.6,14.1,18.9,0.0,0.9,0.0,0.0,0.0,19.0,45.0
2019,7,24,23.2,14.4,18.8,0.0,0.8,0.0,0.0,0.0,27.0,41.0
2019,7,25,23.8,14.6,19.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0
2019,7,26,29.2,14.4,21.8,0.0,3.8,0.0,0.0,0.0,19.0,35.0
2019,7,27,22.9,17.2,20.1,0.0,2.1,2.4,0.0,2.4,25.0,50.0
2019,7,28,23.2,12.6,17.9,0.1,0.0,0.0,0.0,0.0,28.0,32.0
2019,7,29,22.8,14.4,18.6,0.0,0.6,0.0,0.0,0.0,25.0,32.0
2019,7,30,23.3,15.2,19.3,0.0,1.3,0.0,0.0,0.0,11.0,45.0
2019,7,31,23.4,17.4,20.4,0.0,2.4,0.0,0.0,0.0,22.0,32.0
2019,8,1,24.9,16.1,20.5,0.0,2.5,0.0,0.0,0.0,10.0,37.0
2019,8,2,25.2,16.9,21.1,0.0,3.1,5.2,0.0,5.2,16.0,37.0
2019,8,3,23.6,13.8,18.7,0.0,0.7,0.0,0.0,0.0,31.0,32.0
2019,8,4,24.5,14.5,19.5,0.0,1.5,0.0,0.0,0.0,29.0,35.0
2019,8,5,25.4,12.9,19.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0
2019,8,6,24.7,13.9,19.3,0.0,1.3,0.0,0.0,0.0,20.0,39.0
2019,8,7,25.8,13.9,19.9,0.0,1.9,0.0,0.0,0.0,20.0,33.0
2019,8,8,23.2,14.5,18.9,0.0,0.9,0.0,0.0,0.0,12.0,39.0
2019,8,9,22.6,16.2,19.4,0.0,1.4,0.0,0.0,0.0,11.0,33.0
2019,8,10,19.9,16.1,18.0,0.0,0.0,3.2,0.0,3.2,0.0,0.0
2019,8,11,20.9,15.1,18.0,0.0,0.0,3.0,0.0,3.0,14.0,32.0
2019,8,12,23.3,14.0,18.7,0.0,0.7,0.0,0.0,0.0,21.0,37.0
2019,8,13,23.8,11.9,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,14,24.6,13.7,19.2,0.0,1.2,0.0,0.0,0.0,0.0,0.0
2019,8,15,23.9,14.2,19.1,0.0,1.1,0.0,0.0,0.0,21.0,32.0
2019,8,16,22.1,14.2,18.2,0.0,0.2,0.0,0.0,0.0,22.0,32.0
2019,8,17,21.7,17.0,19.4,0.0,1.4,0.0,0.0,0.0,19.0,32.0
2019,8,18,22.2,14.4,18.3,0.0,0.3,0.0,0.0,0.0,12.0,35.0
2019,8,19,23.4,13.4,18.4,0.0,0.4,0.0,0.0,0.0,13.0,33.0
2019,8,20,25.1,11.8,18.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
2019,8,21,19.8,15.7,17.8,0.2,0.0,12.4,0.0,12.4,11.0,32.0
2019,8,22,20.6,14.7,17.7,0.3,0.0,0.0,0.0,0.0,29.0,45.0
2019,8,23,19.4,14.1,16.8,1.2,0.0,1.0,0.0,1.0,22.0,32.0
2019,8,24,21.6,12.7,17.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,25,20.5,13.7,17.1,0.9,0.0,0.0,0.0,0.0,29.0,48.0
2019,8,26,21.2,10.0,15.6,2.4,0.0,0.0,0.0,0.0,28.0,32.0
2019,8,27,23.8,12.0,17.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,8,28,23.9,12.5,18.2,0.0,0.2,0.0,0.0,0.0,29.0,32.0
2019,8,29,26.0,12.9,19.5,0.0,1.5,0.0,0.0,0.0,11.0,35.0
2019,8,30,22.9,16.4,19.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0
2019,8,31,24.9,16.1,20.5,0.0,2.5,1.0,0.0,1.0,20.0,32.0
2019,9,1,23.8,15.6,19.7,0.0,1.7,0.0,0.0,0.0,19.0,33.0
2019,9,2,22.7,13.5,18.1,0.0,0.1,0.0,0.0,0.0,29.0,33.0
2019,9,3,24.4,14.8,19.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2019,9,4,21.9,13.7,17.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,9,5,22.3,11.4,16.9,1.1,0.0,0.0,0.0,0.0,30.0,32.0
2019,9,6,27.6,13.6,20.6,0.0,2.6,0.0,0.0,0.0,13.0,33.0
2019,9,7,20.2,14.9,17.6,0.4,0.0,0.0,0.0,0.0,13.0,33.0
2019,9,8,19.1,14.1,16.6,1.4,0.0,9.0,0.0,9.0,9.0,32.0
2019,9,9,19.4,14.5,17.0,1.0,0.0,1.2,0.0,1.2,0.0,0.0
2019,9,10,20.0,14.9,17.5,0.5,0.0,0.2,0.0,0.2,0.0,0.0
2019,9,11,20.0,12.7,16.4,1.6,0.0,0.0,0.0,0.0,10.0,35.0
2019,9,12,19.1,14.7,16.9,1.1,0.0,22.0,0.0,22.0,8.0,37.0
2019,9,13,19.8,13.8,16.8,1.2,0.0,7.0,0.0,7.0,16.0,35.0
2019,9,14,16.8,13.7,15.3,2.7,0.0,9.0,0.0,9.0,15.0,46.0
2019,9,15,18.1,12.8,15.5,2.5,0.0,2.0,0.0,2.0,16.0,37.0
2019,9,16,18.2,12.4,15.3,2.7,0.0,0.4,0.0,0.4,0.0,0.0
2019,9,17,15.6,12.9,14.3,3.7,0.0,13.8,0.0,13.8,7.0,50.0
2019,9,18,17.7,12.0,14.9,3.1,0.0,7.2,0.0,7.2,28.0,35.0
2019,9,19,15.8,9.2,12.5,5.5,0.0,1.2,0.0,1.2,0.0,0.0
2019,9,20,19.0,12.7,15.9,2.1,0.0,0.6,0.0,0.6,0.0,0.0
2019,9,21,19.6,12.6,16.1,1.9,0.0,2.8,0.0,2.8,0.0,0.0
2019,9,22,16.2,13.8,15.0,3.0,0.0,30.4,0.0,30.4,0.0,0.0
2019,9,23,14.3,11.4,12.9,5.1,0.0,6.2,0.0,6.2,0.0,0.0
2019,9,24,17.7,12.1,14.9,3.1,0.0,0.8,0.0,0.8,21.0,32.0
2019,9,25,16.2,10.3,13.3,4.7,0.0,0.4,0.0,0.4,28.0,37.0
2019,9,26,17.3,12.5,14.9,3.1,0.0,7.2,0.0,7.2,28.0,55.0
2019,9,27,15.0,6.5,10.8,7.2,0.0,0.8,0.0,0.8,28.0,65.0
2019,9,28,18.4,6.2,12.3,5.7,0.0,0.0,0.0,0.0,32.0,37.0
2019,9,29,16.2,8.0,12.1,5.9,0.0,0.0,0.0,0.0,5.0,37.0
2019,9,30,14.7,3.6,9.2,8.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,1,14.8,4.9,9.9,8.1,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,2,15.2,7.3,11.3,6.7,0.0,1.6,0.0,1.6,0.0,0.0
2019,10,3,16.1,10.3,13.2,4.8,0.0,1.6,0.0,1.6,13.0,39.0
2019,10,4,12.2,9.8,11.0,7.0,0.0,3.8,0.0,3.8,0.0,0.0
2019,10,5,13.9,7.4,10.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,6,12.9,5.3,9.1,8.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,7,16.1,10.0,13.1,4.9,0.0,16.6,0.0,16.6,24.0,54.0
2019,10,8,11.9,2.7,7.3,10.7,0.0,0.0,0.0,0.0,28.0,54.0
2019,10,9,10.2,0.8,5.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,10,10.2,-0.7,4.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,11,12.5,1.1,6.8,11.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,12,13.5,4.2,8.9,9.1,0.0,0.8,0.0,0.8,0.0,0.0
2019,10,13,13.3,6.2,9.8,8.2,0.0,0.2,0.0,0.2,0.0,0.0
2019,10,14,13.2,5.4,9.3,8.7,0.0,0.0,0.0,0.0,21.0,33.0
2019,10,15,11.7,6.6,9.2,8.8,0.0,6.6,0.0,6.6,7.0,39.0
2019,10,16,13.2,8.2,10.7,7.3,0.0,14.0,0.0,14.0,14.0,55.0
2019,10,17,14.5,8.0,11.3,6.7,0.0,9.2,0.0,9.2,17.0,46.0
2019,10,18,11.2,8.3,9.8,8.2,0.0,5.0,0.0,5.0,19.0,45.0
2019,10,19,10.6,7.9,9.3,8.7,0.0,6.6,0.0,6.6,27.0,46.0
2019,10,20,9.1,6.9,8.0,10.0,0.0,12.6,0.0,12.6,7.0,33.0
2019,10,21,10.5,7.3,8.9,9.1,0.0,39.4,0.0,39.4,13.0,32.0
2019,10,22,13.2,8.0,10.6,7.4,0.0,0.0,0.0,0.0,23.0,54.0
2019,10,23,11.9,2.9,7.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,24,13.4,7.2,10.3,7.7,0.0,1.0,0.0,1.0,0.0,0.0
2019,10,25,12.8,8.0,10.4,7.6,0.0,3.6,0.0,3.6,27.0,84.0
2019,10,26,11.9,2.4,7.2,10.8,0.0,0.0,0.0,0.0,29.0,39.0
2019,10,27,10.8,-0.5,5.2,12.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,28,9.7,1.3,5.5,12.5,0.0,0.0,0.0,0.0,28.0,32.0
2019,10,29,9.0,1.6,5.3,12.7,0.0,0.0,0.0,0.0,11.0,41.0
2019,10,30,8.9,-1.8,3.6,14.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,10,31,9.2,1.3,5.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,1,10.5,-1.0,4.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,2,9.8,0.1,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,3,8.8,1.1,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,4,9.4,1.7,5.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,5,10.3,3.1,6.7,11.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,6,10.7,0.8,5.8,12.2,0.0,0.0,0.0,0.0,30.0,35.0
2019,11,7,10.4,1.5,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,8,11.9,2.5,7.2,10.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,9,10.4,8.1,9.3,8.7,0.0,8.2,0.0,8.2,0.0,0.0
2019,11,10,11.2,4.0,7.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,11,9.6,2.4,6.0,12.0,0.0,0.4,0.0,0.4,31.0,33.0
2019,11,12,9.4,8.0,8.7,9.3,0.0,17.1,0.0,17.1,0.0,0.0
2019,11,13,11.9,3.7,7.8,10.2,0.0,0.2,0.0,0.2,0.0,0.0
2019,11,14,12.8,2.8,7.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,15,13.5,4.9,9.2,8.8,0.0,9.2,0.0,9.2,0.0,0.0
2019,11,16,10.4,5.6,8.0,10.0,0.0,8.4,0.0,8.4,0.0,0.0
2019,11,17,13.0,7.3,10.2,7.8,0.0,18.6,0.0,18.6,11.0,46.0
2019,11,18,10.6,8.1,9.4,8.6,0.0,11.8,0.0,11.8,0.0,0.0
2019,11,19,10.4,3.4,6.9,11.1,0.0,2.0,0.0,2.0,29.0,42.0
2019,11,20,9.4,-0.7,4.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,21,8.4,-1.0,3.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,22,7.7,-1.6,3.1,14.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,23,9.8,5.2,7.5,10.5,0.0,1.2,0.0,1.2,15.0,45.0
2019,11,24,11.3,3.1,7.2,10.8,0.0,0.0,0.0,0.0,27.0,58.0
2019,11,25,7.6,2.2,4.9,13.1,0.0,3.8,0.0,3.8,29.0,41.0
2019,11,26,6.8,0.7,3.8,14.2,0.0,4.8,0.0,4.8,4.0,33.0
2019,11,27,8.1,0.2,4.2,13.8,0.0,0.0,0.0,0.0,5.0,52.0
2019,11,28,6.1,-4.5,0.8,17.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,29,4.5,-5.2,-0.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0
2019,11,30,4.5,-5.5,-0.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,1,4.4,-5.0,-0.3,18.3,0.0,6.4,0.0,6.4,0.0,0.0
2019,12,2,4.7,2.4,3.6,14.4,0.0,9.6,0.0,9.6,0.0,0.0
2019,12,3,9.1,4.7,6.9,11.1,0.0,1.4,0.0,1.4,0.0,0.0
2019,12,4,9.0,6.1,7.6,10.4,0.0,4.8,0.0,4.8,29.0,39.0
2019,12,5,7.5,0.7,4.1,13.9,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,6,9.3,4.8,7.1,10.9,0.0,7.4,0.0,7.4,0.0,0.0
2019,12,7,9.4,7.5,8.5,9.5,0.0,4.4,0.0,4.4,0.0,0.0
2019,12,8,8.4,5.1,6.8,11.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,9,7.3,2.2,4.8,13.2,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,10,6.1,0.0,3.1,14.9,0.0,3.0,0.0,3.0,7.0,33.0
2019,12,11,9.1,5.8,7.5,10.5,0.0,9.8,0.0,9.8,9.0,39.0
2019,12,12,8.6,4.4,6.5,11.5,0.0,17.4,0.0,17.4,9.0,35.0
2019,12,13,8.6,3.3,6.0,12.0,0.0,1.8,0.0,1.8,0.0,0.0
2019,12,14,7.3,3.8,5.6,12.4,0.0,3.8,0.0,3.8,0.0,0.0
2019,12,15,6.4,1.0,3.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,16,5.7,3.0,4.4,13.6,0.0,3.6,0.0,3.6,8.0,32.0
2019,12,17,7.8,4.5,6.2,11.8,0.0,4.4,0.0,4.4,0.0,0.0
2019,12,18,8.7,5.9,7.3,10.7,0.0,8.6,0.0,8.6,12.0,48.0
2019,12,19,7.3,4.4,5.9,12.1,0.0,21.0,0.0,21.0,11.0,52.0
2019,12,20,8.3,5.6,7.0,11.0,0.0,14.6,0.0,14.6,0.0,0.0
2019,12,21,6.0,4.8,5.4,12.6,0.0,5.6,0.0,5.6,0.0,0.0
2019,12,22,7.8,1.6,4.7,13.3,0.0,0.0,0.0,0.0,33.0,33.0
2019,12,23,6.3,0.4,3.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,24,6.1,2.2,4.2,13.8,0.0,2.8,0.0,2.8,0.0,0.0
2019,12,25,6.9,-0.5,3.2,14.8,0.0,0.0,0.0,0.0,0.0,0.0
2019,12,26,5.4,-2.2,1.6,16.4,0.0,0.8,0.0,0.8,11.0,50.0
2019,12,27,5.2,2.2,3.7,14.3,0.0,0.6,0.0,0.6,0.0,0.0
2019,12,28,6.5,4.1,5.3,12.7,0.0,3.0,0.0,3.0,0.0,0.0
2019,12,29,8.6,5.5,7.1,10.9,0.0,2.4,0.0,2.4,0.0,0.0
2019,12,30,8.4,6.5,7.5,10.5,0.0,5.8,0.0,5.8,12.0,33.0
2019,12,31,9.8,7.0,8.4,9.6,0.0,21.2,0.0,21.2,11.0,48.0
2020,1,1,10.7,4.9,7.8,10.2,0.0,0.8,0.0,0.8,27.0,68.0
2020,1,2,6.3,2.6,4.5,13.5,0.0,8.0,0.0,8.0,25.0,61.0
2020,1,3,12.0,4.3,8.2,9.8,0.0,16.2,0.0,16.2,14.0,55.0
2020,1,4,8.4,4.9,6.7,11.3,0.0,2.8,0.0,2.8,25.0,54.0
2020,1,5,8.3,3.7,6.0,12.0,0.0,0.8,0.0,0.8,29.0,72.0
2020,1,6,5.3,3.2,4.3,13.7,0.0,13.2,0.0,13.2,5.0,35.0
2020,1,7,9.7,4.8,7.3,10.7,0.0,17.0,0.0,17.0,27.0,58.0
2020,1,8,7.0,0.7,3.9,14.1,0.0,0.0,0.0,0.0,28.0,55.0
2020,1,9,5.2,-1.8,1.7,16.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,1,10,4.5,0.3,2.4,15.6,0.0,10.8,8.6,22.8,7.0,45.0
2020,1,11,6.2,3.0,4.6,13.4,0.0,9.4,0.0,9.4,27.0,76.0
2020,1,12,4.4,-2.5,1.0,17.0,0.0,8.0,4.4,12.6,29.0,72.0
2020,1,13,-2.4,-6.2,-4.3,22.3,0.0,0.0,1.6,0.8,14.0,33.0
2020,1,14,-6.2,-8.0,-7.1,25.1,0.0,0.0,4.8,1.8,0.0,0.0
2020,1,15,0.1,-7.5,-3.7,21.7,0.0,0.0,15.0,11.4,10.0,58.0
2020,1,16,2.4,-4.4,-1.0,19.0,0.0,0.2,0.2,0.2,7.0,59.0
2020,1,17,3.2,-4.7,-0.8,18.8,0.0,0.0,0.0,0.0,7.0,33.0
2020,1,18,5.9,0.8,3.4,14.6,0.0,9.2,0.0,9.2,8.0,46.0
2020,1,19,9.0,4.3,6.7,11.3,0.0,4.6,0.0,4.6,0.0,0.0
2020,1,20,9.5,4.6,7.1,10.9,0.0,5.8,0.0,5.8,7.0,32.0
2020,1,21,8.9,5.4,7.2,10.8,0.0,8.4,0.0,8.4,15.0,48.0
2020,1,22,7.6,5.3,6.5,11.5,0.0,9.8,0.0,9.8,16.0,41.0
2020,1,23,10.8,5.6,8.2,9.8,0.0,28.6,0.0,28.6,6.0,42.0
2020,1,24,10.7,5.7,8.2,9.8,0.0,9.2,0.0,9.2,20.0,41.0
2020,1,25,8.8,6.5,7.7,10.3,0.0,5.0,0.0,5.0,0.0,0.0
2020,1,26,11.0,6.1,8.6,9.4,0.0,4.2,0.0,4.2,13.0,39.0
2020,1,27,9.5,4.5,7.0,11.0,0.0,4.6,0.0,4.6,12.0,52.0
2020,1,28,9.9,4.6,7.3,10.7,0.0,1.6,0.0,1.6,10.0,37.0
2020,1,29,10.9,5.8,8.4,9.6,0.0,6.6,0.0,6.6,13.0,42.0
2020,1,30,8.6,4.1,6.4,11.6,0.0,6.4,0.0,6.4,10.0,35.0
2020,1,31,12.3,6.6,9.5,8.5,0.0,34.8,0.0,34.8,18.0,42.0
2020,2,1,10.9,3.2,7.1,10.9,0.0,5.8,0.0,5.8,28.0,59.0
2020,2,2,6.1,-1.3,2.4,15.6,0.0,1.8,0.0,1.8,14.0,33.0
2020,2,3,4.6,-0.2,2.2,15.8,0.0,0.0,0.0,0.0,30.0,42.0
2020,2,4,1.5,-0.5,0.5,17.5,0.0,2.2,10.8,13.0,0.0,0.0
2020,2,5,4.8,0.6,2.7,15.3,0.0,14.0,0.0,14.0,0.0,0.0
2020,2,6,5.3,3.4,4.4,13.6,0.0,8.6,0.0,8.6,0.0,0.0
2020,2,7,8.1,3.2,5.7,12.3,0.0,3.6,0.0,3.6,19.0,41.0
2020,2,8,8.0,2.4,5.2,12.8,0.0,0.2,0.0,0.2,29.0,50.0
2020,2,9,5.6,-1.7,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,10,7.2,0.2,3.7,14.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,11,9.8,2.0,5.9,12.1,0.0,0.0,0.0,0.0,17.0,37.0
2020,2,12,7.7,5.0,6.4,11.6,0.0,0.8,0.0,0.8,0.0,0.0
2020,2,13,9.1,4.5,6.8,11.2,0.0,1.4,0.0,1.4,24.0,39.0
2020,2,14,8.3,1.8,5.1,12.9,0.0,1.4,0.0,1.4,22.0,37.0
2020,2,15,7.1,3.0,5.1,12.9,0.0,9.2,0.0,9.2,26.0,33.0
2020,2,16,8.4,3.0,5.7,12.3,0.0,0.0,0.0,0.0,28.0,52.0
2020,2,17,7.3,-0.8,3.3,14.7,0.0,0.0,0.0,0.0,27.0,46.0
2020,2,18,6.6,-2.2,2.2,15.8,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,19,6.7,-2.7,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,20,8.2,-3.1,2.6,15.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,21,11.0,-1.7,4.7,13.3,0.0,0.0,0.0,0.0,0.0,0.0
2020,2,22,8.1,4.2,6.2,11.8,0.0,8.2,0.0,8.2,0.0,0.0
2020,2,23,8.8,4.1,6.5,11.5,0.0,9.8,0.0,9.8,27.0,54.0
2020,2,24,7.7,4.1,5.9,12.1,0.0,1.2,0.0,1.2,27.0,54.0
2020,2,25,7.0,3.3,5.2,12.8,0.0,1.0,0.0,1.0,0.0,0.0
2020,2,26,9.2,3.4,6.3,11.7,0.0,1.8,0.0,1.8,0.0,0.0
2020,2,27,9.4,6.0,7.7,10.3,0.0,4.4,0.0,4.4,0.0,0.0
2020,2,28,7.9,4.9,6.4,11.6,0.0,4.0,0.0,4.0,18.0,46.0
2020,2,29,8.6,4.3,6.5,11.5,0.0,1.2,0.0,1.2,28.0,48.0
2020,3,1,7.0,-0.4,3.3,14.7,0.0,0.8,0.0,0.8,28.0,32.0
2020,3,2,6.0,3.5,4.8,13.2,0.0,14.8,0.0,14.8,6.0,32.0
2020,3,3,8.4,2.2,5.3,12.7,0.0,1.4,0.0,1.4,16.0,48.0
2020,3,4,10.2,4.1,7.2,10.8,0.0,0.0,0.0,0.0,23.0,48.0
2020,3,5,8.4,5.1,6.8,11.2,0.0,2.4,0.0,2.4,10.0,33.0
2020,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,7,7.4,-0.4,3.5,14.5,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,8,6.7,-1.1,2.8,15.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,9,6.6,-3.1,1.8,16.2,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,10,6.6,3.2,4.9,13.1,0.0,2.0,0.0,2.0,7.0,33.0
2020,3,11,9.3,4.2,6.8,11.2,0.0,0.0,0.0,0.0,28.0,65.0
2020,3,12,8.5,0.9,4.7,13.3,0.0,0.0,0.0,0.0,29.0,58.0
2020,3,13,8.7,1.2,5.0,13.0,0.0,0.0,0.0,0.0,7.0,42.0
2020,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,45.0
2020,3,15,6.6,-4.5,1.1,16.9,0.0,0.0,0.0,0.0,30.0,48.0
2020,3,16,9.5,-2.8,3.4,14.6,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,17,9.3,-1.6,3.9,14.1,0.0,0.0,0.0,0.0,30.0,37.0
2020,3,18,11.5,-1.4,5.1,12.9,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,19,11.7,1.3,6.5,11.5,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,21,11.0,0.2,5.6,12.4,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,22,10.7,2.6,6.7,11.3,0.0,0.0,0.0,0.0,21.0,33.0
2020,3,23,10.1,4.3,7.2,10.8,0.0,1.4,0.0,1.4,21.0,35.0
2020,3,24,8.4,2.5,5.5,12.5,0.0,0.2,0.0,0.2,0.0,0.0
2020,3,25,9.4,2.4,5.9,12.1,0.0,0.0,0.0,0.0,0.0,0.0
2020,3,26,9.0,3.8,6.4,11.6,0.0,2.0,0.0,2.0,0.0,0.0
2020,3,27,8.7,5.7,7.2,10.8,0.0,5.6,0.0,5.6,0.0,0.0
2020,3,28,10.2,7.1,8.7,9.3,0.0,4.8,0.0,4.8,15.0,45.0
